label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
knife,7,23,387,317,knife45_jpg.rf.d0bdf07fd196b494d5262744adf2134d.jpg,416,416
knife,155,3,258,292,knife47_jpg.rf.af4bfabab906904b456a9bbc0814cace.jpg,416,416
knife,12,146,198,132,knife49_jpg.rf.6cbadc15fa9331640ce048d1fb81ebb8.jpg,416,416
knife,2,5,278,391,knife4_jpg.rf.c48366c8c97cc1e12bc5ab468f25fd08.jpg,416,416
knife,0,89,316,320,knife50_jpg.rf.a0bd5bf476069b22dc2cbfe59814c36c.jpg,416,416
knife,49,161,14,14,knife51_jpg.rf.2413373812c3ba705b77c3010b6f58bb.jpg,416,416
knife,3,1,263,277,knife53_jpg.rf.336b47f9cf9311095f4650075a534033.jpg,416,416
knife,2,85,328,304,knife55_jpg.rf.cb7d635843dc4b9b462a89d9bb287b31.jpg,416,416
knife,0,155,354,129,knife57_jpg.rf.3c4c840f3a8cea31d117ce4892fa1e54.jpg,416,416
knife,128,65,7,8,knife58_jpg.rf.71bf75cb77afeca11fda99bcf581f6e6.jpg,416,416
knife,185,111,209,184,knife59_jpg.rf.039cff9816b97fa550028ea151801a46.jpg,416,416
knife,47,100,144,232,knife6_jpg.rf.49a24c08b6ee5536b88ef621a86b0f06.jpg,416,416
knife,97,90,318,325,knife7_jpg.rf.a45a7a4dc3a3b2d1e0fabbbdd952cf97.jpg,416,416
knife,4,128,279,287,knife9_jpg.rf.d5909f239ae3b5430e88aaf9802b1db1.jpg,416,416
knife,183,14,46,42,KnifeDefenseKrav020_jpg.rf.3645f727655b14c3772c5f52e76e40af.jpg,416,416
knife,184,11,46,46,KnifeDefenseKrav022_jpg.rf.1b4077e125195105929f05e6f441bb2b.jpg,416,416
knife,182,11,46,44,KnifeDefenseKrav026_jpg.rf.54bf666795c120a74f237924dc1682d3.jpg,416,416
knife,174,23,48,45,KnifeDefenseKrav047_jpg.rf.2954cdc02f55600b7a0e988224ad4cc8.jpg,416,416
knife,176,22,46,44,KnifeDefenseKrav048_jpg.rf.580a7b46e51fa23ed732c8b62730197b.jpg,416,416
knife,178,21,48,47,KnifeDefenseKrav054_jpg.rf.61f80d991f32c66db79b823fe895c7c2.jpg,416,416
knife,170,25,47,48,KnifeDefenseKrav060_jpg.rf.10839decffac92ded25c5c801cd21ec8.jpg,416,416
knife,165,35,49,49,KnifeDefenseKrav062_jpg.rf.a60921f847f8a15821bca78055a52419.jpg,416,416
knife,68,171,27,58,KnifeDefenseKrav078_jpg.rf.dba4d1a6eee9423cf6df625639e175ee.jpg,416,416
knife,279,27,36,41,KnifeDefenseKrav184_jpg.rf.1a319cab1660830c13046e10ba7ef61f.jpg,416,416
knife,258,20,33,42,KnifeDefenseKrav188_jpg.rf.b2bc67f566b2b92c962f172a6ef89516.jpg,416,416
knife,229,179,41,66,KnifeDefenseKrav228_jpg.rf.7b102410156e8323fc19672f6ad15ade.jpg,416,416
knife,268,229,29,75,KnifeDefenseKrav249_jpg.rf.583bc8610e42108d88cf7623bce844f9.jpg,416,416
knife,209,156,25,79,knifeDefenseTechnique013_jpg.rf.6ede3b6eaab82f276071cd51f12f7bb9.jpg,416,416
knife,194,131,27,112,knifeDefenseTechnique018_jpg.rf.290ada5907d6d97ea367b4189828c13c.jpg,416,416
knife,220,108,51,134,knifeDefenseTechnique068_jpg.rf.88cb32051710db861ac9eac7fdf46679.jpg,416,416
knife,217,126,43,140,knifeDefenseTechnique069_jpg.rf.524b5efd956e168a6f8474af7f9e0a62.jpg,416,416
knife,161,139,62,151,knifeDefenseTechnique073_jpg.rf.461c451c021882726acdf4ce11e518f2.jpg,416,416
knife,140,146,62,155,knifeDefenseTechnique076_jpg.rf.f5e06295d8df3dc522290368e824f5ea.jpg,416,416
knife,265,200,55,144,knifeDefenseTechnique108_jpg.rf.6fa95621b9d829ddd1f42fb640b2af11.jpg,416,416
knife,252,176,44,131,knifeDefenseTechnique109_jpg.rf.4e24c086121a1692de505be86734fb10.jpg,416,416
knife,247,159,39,137,knifeDefenseTechnique111_jpg.rf.22c928c7624f773e0711282e505969f6.jpg,416,416
knife,217,183,32,102,knifeDefenseTechnique116_jpg.rf.ef90beda82144839f183fd3022e48de7.jpg,416,416
knife,72,228,31,110,knife_1000_jpg.rf.c639e73915b8f76988939ff2f9c922ae.jpg,416,416
knife,44,328,41,87,knife_1001_jpg.rf.31c78a3f0e483461ee95cb457316b9ca.jpg,416,416
knife,54,339,45,76,knife_1006_jpg.rf.4d9f751d2a6c0577a27c86bed58243fa.jpg,416,416
knife,72,231,32,119,knife_1008_jpg.rf.c960efbce0a091b600f08c5be66dbf5f.jpg,416,416
knife,6,58,289,259,knife_100_jpg.rf.1f5b8e4162fb7624d7653d63c33719d6.jpg,416,416
knife,96,188,43,106,knife_1011_jpg.rf.f6ff90554d8b5879261b0aa39392b277.jpg,416,416
knife,92,167,50,121,knife_1012_jpg.rf.3263a95a01f3df1ef48562d2cc05dbc2.jpg,416,416
knife,97,201,38,118,knife_1014_jpg.rf.25cc950f9e267dc4c36ae290facbdb4f.jpg,416,416
knife,29,315,45,100,knife_1015_jpg.rf.c93555f98f80eb6bbd12037f661b216a.jpg,416,416
knife,75,326,42,89,knife_1016_jpg.rf.c7224e7a9ca670e05c75451668523456.jpg,416,416
knife,196,227,27,85,knife_1018_jpg.rf.1e1949b78733ac2b13860c1a46223688.jpg,416,416
knife,145,283,35,100,knife_1019_jpg.rf.d4a946cb68d8d5ef09c90f50d1e71be5.jpg,416,416
knife,122,72,272,343,knife_101_jpg.rf.7b881d957f3f6f5c52d640e3332ff4cc.jpg,416,416
knife,176,109,26,71,knife_1021_jpg.rf.db0399535492277d89d4aa76486df7f5.jpg,416,416
knife,176,158,55,64,knife_1022_jpg.rf.e578b47be186a1c6639983a765e1c49b.jpg,416,416
knife,65,21,106,271,knife_1023_jpg.rf.f64c9ccbcfb24205410025c8bc566cc9.jpg,416,416
knife,140,152,196,104,knife_1026_jpg.rf.76e01b69820104b9b4b518b880df95ad.jpg,416,416
knife,197,231,27,81,knife_1028_jpg.rf.7c6e5d6fa302c2064f45a5fc60131d80.jpg,416,416
knife,177,86,38,56,knife_1029_jpg.rf.b41f43d0b960f2d17f38fc931edfbff8.jpg,416,416
knife,148,151,27,119,knife_1030_jpg.rf.9c69ecc12d0a9e8200226c6cd918bd48.jpg,416,416
knife,65,11,142,347,knife_1032_jpg.rf.060542edd5aadd402989312103648388.jpg,416,416
knife,147,324,69,36,knife_1033_jpg.rf.c52d7bed21f4d40b03f13ccf5bf7f650.jpg,416,416
knife,64,18,178,289,knife_1034_jpg.rf.fd8697c8d00499a21d5cc41a744d9ed5.jpg,416,416
knife,57,223,96,98,knife_1035_jpg.rf.7b3a0bbdc850e61e24248f4ee5125a24.jpg,416,416
knife,182,93,53,55,knife_1036_jpg.rf.b6a67d1e9ed565d036cba9c7dd768d73.jpg,416,416
knife,214,14,131,67,knife_1038_jpg.rf.a4c593fc4f97db1a762447e15d77c2bf.jpg,416,416
knife,125,145,266,174,knife_103_jpg.rf.21234bd859266bd0cd2209158d04c70b.jpg,416,416
knife,45,287,105,106,knife_1040_jpg.rf.0bf69f86ffeec2950b1f96c0117c49e4.jpg,416,416
knife,72,277,48,55,knife_1042_jpg.rf.afd858baf385e1527f16e2e8f26d060d.jpg,416,416
knife,51,229,353,173,knife_1043_jpg.rf.49b2d4fdc49eeae152c704f03b9cac7f.jpg,416,416
knife,80,62,197,233,knife_1044_jpg.rf.6fe48991ff0c591100703014f02075a6.jpg,416,416
knife,298,158,31,139,knife_1046_jpg.rf.c8aa6b2a5f134b903c9a0c760f366048.jpg,416,416
knife,35,24,109,313,knife_1047_jpg.rf.6ed041640d999a0c24ef30be79892acc.jpg,416,416
knife,188,148,53,84,knife_1048_jpg.rf.24a2723067c511c2c4490735568903b1.jpg,416,416
knife,137,317,84,59,knife_1049_jpg.rf.9bac65e84a2582e1a947f4b6c21c5f1d.jpg,416,416
knife,59,19,272,316,knife_104_jpg.rf.9dd1a0b23a1e5df129e94d2856d339b0.jpg,416,416
knife,190,240,84,73,knife_1050_jpg.rf.bff5d9641a44f5249dbc5a55ef3f0ebf.jpg,416,416
knife,137,143,72,125,knife_1051_jpg.rf.658ee29720be97ca9ce8aedfe0c8cd41.jpg,416,416
knife,212,37,141,270,knife_1053_jpg.rf.3d6cc6060eccbd2040329f4ad6a2b2d7.jpg,416,416
knife,190,199,118,125,knife_1054_jpg.rf.616f31ef28662448591e21a43283f49d.jpg,416,416
knife,63,61,157,272,knife_1055_jpg.rf.5d50518eff31562f7d1b11754dbf764b.jpg,416,416
knife,162,37,86,103,knife_1057_jpg.rf.3cc31d572fc05ad51322e44644049dc9.jpg,416,416
knife,156,132,61,109,knife_1058_jpg.rf.9d46fc486356b14451519756c2c7bdbc.jpg,416,416
knife,52,83,144,215,knife_1059_jpg.rf.bb7569cf8fe45dad3b850382d5032a3b.jpg,416,416
knife,149,171,145,101,knife_1060_jpg.rf.ce3bb117d89234d8acffa639e1547e7a.jpg,416,416
knife,202,232,46,95,knife_1061_jpg.rf.c438fbd293d997ec834b621f0c15b821.jpg,416,416
knife,179,97,38,47,knife_1062_jpg.rf.70b67e5f4e9f389e7fbc3852e4c2b3dc.jpg,416,416
knife,149,77,65,155,knife_1063_jpg.rf.34a77f1f33c276e66b45c3da678bcbab.jpg,416,416
knife,148,156,35,111,knife_1064_jpg.rf.f31be79ad658987d1207e84af4e04bc8.jpg,416,416
knife,13,2,146,413,knife_1066_jpg.rf.db66ac61073782dc2e6f19c7bb29c190.jpg,416,416
knife,85,33,102,245,knife_1067_jpg.rf.a1d4c38948f139b56b2ae430f9762ca7.jpg,416,416
knife,125,189,87,190,knife_1069_jpg.rf.eed9c8da459421a6c6ab8843b620d098.jpg,416,416
knife,37,5,321,396,knife_106_jpg.rf.200afeeab09a3b6ac0bfd0d9389bb3d3.jpg,416,416
knife,136,121,49,179,knife_1071_jpg.rf.6a046cfdad297e330a19778ba89a09f8.jpg,416,416
knife,126,173,86,156,knife_1074_jpg.rf.22624f93b55da31adcf69eb9a48b444c.jpg,416,416
knife,108,294,37,115,knife_1076_jpg.rf.e15ddca43ac927d807b16aa1e99ee439.jpg,416,416
knife,63,210,325,175,knife_1078_jpg.rf.b4b452fe54116a523663ad479f235d68.jpg,416,416
knife,55,71,172,254,knife_107_jpg.rf.3311fb26e8f563df09d8e68bdafbb287.jpg,416,416
knife,0,10,140,399,knife_1080_jpg.rf.fada4d5fa6dd541c3354bda24ad4c76b.jpg,416,416
knife,17,0,94,340,knife_1081_jpg.rf.8747abf29e6564e96f29985790519ff7.jpg,416,416
knife,11,36,133,237,knife_1082_jpg.rf.4cf829a0ba78b2988c646c51b1fca6ed.jpg,416,416
knife,105,133,58,196,knife_1084_jpg.rf.195119a05d72abcb6903a57d5d70fe84.jpg,416,416
knife,106,191,284,164,knife_1085_jpg.rf.3442cdb0d576c33a3fd0c251dc127e3d.jpg,416,416
knife,79,86,150,225,knife_1086_jpg.rf.5007fe119d2b246f94a61948d9e2fb30.jpg,416,416
knife,196,123,35,108,knife_1088_jpg.rf.58a4bef738d794d1e9c9ba4308c02999.jpg,416,416
knife,239,6,142,313,knife_1089_jpg.rf.171b4ebb64d2d2dbb50f33d033779048.jpg,416,416
knife,103,79,65,324,knife_108_jpg.rf.87396b4304a46262762d22e07e71f72b.jpg,416,416
knife,161,207,27,129,knife_1090_jpg.rf.610f1ec32bb76e1cac8a83a8fce87905.jpg,416,416
knife,78,72,129,189,knife_1092_jpg.rf.e489c15d9b2b9183b63115f2fc51ef05.jpg,416,416
knife,232,24,136,92,knife_1094_jpg.rf.4d8b2f0c9e2dd69eda8ddf0c3e6148ec.jpg,416,416
knife,30,17,112,326,knife_1095_jpg.rf.27439057dbc1fb5621e0ca7055b4c0a3.jpg,416,416
knife,67,91,143,208,knife_1096_jpg.rf.8de0eac6cd2db502bfaf5b21a612f79d.jpg,416,416
knife,65,222,295,156,knife_1097_jpg.rf.2d6900b4815aaed65074c67cb972805d.jpg,416,416
knife,224,220,29,157,knife_1099_jpg.rf.44440243aa66d530058c752e71053e73.jpg,416,416
knife,106,6,188,261,knife_10_jpg.rf.72ec59936e0268a850d3b0643cd0ffaa.jpg,416,416
knife,35,4,123,316,knife_1101_jpg.rf.3e3b63e80614e6e2be83418ab6ddb218.jpg,416,416
knife,197,114,39,124,knife_1102_jpg.rf.5ea5eea46437465ec36f3b218a24ed51.jpg,416,416
knife,187,86,51,45,knife_1104_jpg.rf.2e2a039138a7a2c022fd2f603581f9f2.jpg,416,416
knife,38,47,143,340,knife_1105_jpg.rf.901ba2ade0578780624681f59b112aa4.jpg,416,416
knife,115,80,131,195,knife_1107_jpg.rf.a2d6920ca974f20fd45005b9a94bbc81.jpg,416,416
knife,24,41,136,209,knife_1109_jpg.rf.e4e9b62a8cd48f796142145efb3cea1e.jpg,416,416
knife,108,195,90,172,knife_1110_jpg.rf.afa64af24a18e5a9c2244a826d62ad7a.jpg,416,416
knife,335,151,65,62,knife_1111_jpg.rf.b08dab35a021cbfcf2ec5d45bb19089f.jpg,416,416
knife,129,247,70,74,knife_1112_jpg.rf.85c0a7f14142bbda50ded0ac1c90af72.jpg,416,416
knife,180,151,34,64,knife_1113_jpg.rf.664e1781a5eb37f7a2c578b8c90649b2.jpg,416,416
knife,68,234,315,181,knife_1115_jpg.rf.a4914f9cf24f4eafbd1d2b207467d4f8.jpg,416,416
knife,135,282,29,81,knife_1116_jpg.rf.fb704ee1503fe4e056ebcd6058716fb1.jpg,416,416
knife,104,125,55,150,knife_1117_jpg.rf.3a6cb01e582c6a49ab8540ec6a0b6502.jpg,416,416
knife,55,0,133,389,knife_1118_jpg.rf.5416622a0b137e7f05a597e9f067bd82.jpg,416,416
knife,200,129,45,130,knife_1119_jpg.rf.8d4430aec2993c469973fe7f4f249d50.jpg,416,416
knife,295,3,49,318,knife_111_jpg.rf.51be9f659bdc41df0bad50f8646c8a9f.jpg,416,416
knife,69,50,179,248,knife_1120_jpg.rf.6be752e441e81107b6a6bc55afbfde0b.jpg,416,416
knife,29,2,213,413,knife_1122_jpg.rf.0c4b4ce3fcd95f9f9f322cc76ed73e8d.jpg,416,416
knife,180,97,27,62,knife_1124_jpg.rf.453547034e465c5cb676a5a3ce6b1438.jpg,416,416
knife,86,48,119,211,knife_1125_jpg.rf.6a2bf4abf207fd880eb770ea25847fb6.jpg,416,416
knife,180,79,144,169,knife_1126_jpg.rf.49f4d91660c8cc474851188ee1b0b2b5.jpg,416,416
knife,298,213,53,64,knife_1129_jpg.rf.461c7f6f398cb5ebe3bcefbb249c2ff0.jpg,416,416
knife,126,132,192,183,knife_112_jpg.rf.b761e081404b5567f23b83575ef27dbe.jpg,416,416
knife,27,30,125,219,knife_1130_jpg.rf.68350ea16ea10056e129aafd6a81fbef.jpg,416,416
knife,29,74,154,236,knife_1131_jpg.rf.13c54c7de76031faff108812ff1e8b5d.jpg,416,416
knife,129,208,219,198,knife_1132_jpg.rf.9eeaa89628d62576423392d4e00555d4.jpg,416,416
knife,38,106,158,220,knife_1133_jpg.rf.2090b1fb552f003c694fee502f226940.jpg,416,416
knife,290,169,27,128,knife_1134_jpg.rf.2e95289471dd336e1457805147cc65c7.jpg,416,416
knife,60,100,151,202,knife_1135_jpg.rf.07bf4c3b9f3579b7a7d67d1a3d7d515e.jpg,416,416
knife,23,139,189,201,knife_1136_jpg.rf.1afa56b4000a425f6b6c1d509fdacd8c.jpg,416,416
knife,50,20,106,340,knife_1137_jpg.rf.845799d30f401b152bbc007ed630b5d8.jpg,416,416
knife,163,120,88,122,knife_1138_jpg.rf.7f00767f4b6ad009430008b7ff9f092b.jpg,416,416
knife,285,177,26,121,knife_1139_jpg.rf.b8351976b29227dd9ed5d0451db44b80.jpg,416,416
knife,125,141,263,162,knife_113_jpg.rf.9fd9ed95a31440f442e269ecb48caa43.jpg,416,416
knife,305,169,33,137,knife_1140_jpg.rf.caa4233c237e51c2db75d0e9524a72f3.jpg,416,416
knife,65,47,105,217,knife_1141_jpg.rf.9caa6dbaa3a88c45f14b76968b24bb7f.jpg,416,416
knife,179,212,88,159,knife_1142_jpg.rf.73fb35500e06e335d1a530b329d780da.jpg,416,416
knife,298,163,27,134,knife_1143_jpg.rf.adcf130cc6cefaa7d86b62bded8ae256.jpg,416,416
knife,165,246,73,112,knife_1144_jpg.rf.8659a5e028ee6b02f5ac9ed9f656991d.jpg,416,416
knife,145,238,97,127,knife_1145_jpg.rf.55243b4b4f20146d9e2510399d409093.jpg,416,416
knife,74,72,161,263,knife_1147_jpg.rf.5866ad714a8e52d81a2e3376b199c932.jpg,416,416
knife,308,159,28,131,knife_1148_jpg.rf.b52f1534ae4682fa3f6ae4df0887532b.jpg,416,416
knife,31,105,196,187,knife_1150_jpg.rf.1f861620b81e9661537bf9e089a7338f.jpg,416,416
knife,87,203,304,153,knife_1151_jpg.rf.8732138ab30f3cd416cfb173620c1c86.jpg,416,416
knife,183,259,72,56,knife_1153_jpg.rf.5328d585db066084cab3d2b8dff7ee56.jpg,416,416
knife,296,156,29,133,knife_1155_jpg.rf.9d128259ed50e4ce9a22800b90945307.jpg,416,416
knife,262,12,105,69,knife_1158_jpg.rf.c3b0b75f30beaaf9fa21b84df9240750.jpg,416,416
knife,111,147,129,104,knife_1159_jpg.rf.9df516662999b6bc3271c1965c38f5e0.jpg,416,416
knife,172,152,200,192,knife_115_jpg.rf.a555e372527fd8ef4c2417b58e586db9.jpg,416,416
knife,111,207,55,74,knife_1160_jpg.rf.70af9233ad917d3c3b84a3d7ac6e1d7c.jpg,416,416
knife,109,132,41,96,knife_1163_jpg.rf.a8e2c5d1206937ef36bb063e49f68c30.jpg,416,416
knife,227,153,68,52,knife_1164_jpg.rf.8caf4cf27a653f4c8d499e4be84e7d58.jpg,416,416
knife,125,290,84,61,knife_1165_jpg.rf.fe1da58178f8c3f1a00968e0d8eab5b6.jpg,416,416
knife,88,151,49,103,knife_1166_jpg.rf.48cb58da5c48ab802f2df552ca1b6b0d.jpg,416,416
knife,240,269,26,96,knife_1167_jpg.rf.2a423eacd0eb4b1e718c5e8dea374de5.jpg,416,416
knife,159,268,37,58,knife_1168_jpg.rf.dd54d6085f7870a5fec884e7345d143f.jpg,416,416
knife,129,153,58,79,knife_1169_jpg.rf.cc8a9a373e4d2744f79ace3d56a1956b.jpg,416,416
knife,111,22,285,371,knife_116_jpg.rf.f4c802662399d195eae238947e207d38.jpg,416,416
knife,127,273,90,86,knife_1170_jpg.rf.d9bdf0258c91de718ef7724049026bdb.jpg,416,416
knife,204,178,61,74,knife_1172_jpg.rf.cc991ffb8011bd87a818103b7f4defaa.jpg,416,416
knife,186,185,31,73,knife_1175_jpg.rf.d226b8ab7ae081febfad5e76bdc64239.jpg,416,416
knife,155,244,34,65,knife_1176_jpg.rf.45c82257caf6adc82b01fb8d24720520.jpg,416,416
knife,195,293,53,51,knife_1177_jpg.rf.8e78d6c9a6665921b753b319682874bd.jpg,416,416
knife,203,188,31,86,knife_1178_jpg.rf.cc03ef5c3d77ee761e8fbcbb8902322a.jpg,416,416
knife,82,133,61,115,knife_1179_jpg.rf.756996f01983ac2bf148f5c98da6eabc.jpg,416,416
knife,77,10,47,357,knife_117_jpg.rf.d38d97cbf1de22c40dd082483fce6701.jpg,416,416
knife,194,189,42,59,knife_1180_jpg.rf.f791a739d9bf415b29500f35d5c56305.jpg,416,416
knife,204,44,64,125,knife_1181_jpg.rf.8265684439209b4504c27839559c58e9.jpg,416,416
knife,85,144,62,89,knife_1184_jpg.rf.1b406069212f381df743b4e6ae504e17.jpg,416,416
knife,199,143,31,105,knife_1185_jpg.rf.6caabda02a14f4cd13dcf641ce74fbed.jpg,416,416
knife,105,130,38,116,knife_1186_jpg.rf.fdcf4a8f8f28aefa830b10d7c57a7960.jpg,416,416
knife,200,194,36,52,knife_1187_jpg.rf.879cd4c109588970edbefa0fc3f55ab9.jpg,416,416
knife,220,111,58,91,knife_1188_jpg.rf.116152e02874314ea191600e05d412eb.jpg,416,416
knife,85,140,58,98,knife_1189_jpg.rf.cca68ccff54c2ac2841a3cc4b0eabe87.jpg,416,416
knife,49,156,284,81,knife_118_jpg.rf.e0510fcf261aa5618f1045b8f5e84fb0.jpg,416,416
knife,80,163,59,85,knife_1190_jpg.rf.dc83d0cecf98f9b14085237d2806e850.jpg,416,416
knife,140,310,74,74,knife_1191_jpg.rf.224cba58aea687b053434e4902b971a5.jpg,416,416
knife,201,209,71,58,knife_1192_jpg.rf.6a0290a50f4c4f2974797772dfc00b40.jpg,416,416
knife,198,154,160,109,knife_1194_jpg.rf.76c6bccb2aa3f910e32baa3264cb22a9.jpg,416,416
knife,105,211,79,55,knife_1195_jpg.rf.b1bbc4cbfb0ad1e684b5759ae39bc680.jpg,416,416
knife,212,169,47,100,knife_1196_jpg.rf.b6f16b135a1e63925fe2b5ce8e235b41.jpg,416,416
knife,124,153,77,75,knife_1197_jpg.rf.e20b556c4b9285268b49bf44ad242a1e.jpg,416,416
knife,193,188,46,59,knife_1198_jpg.rf.227cd43d57cab97c76133b240b61093e.jpg,416,416
knife,122,174,72,66,knife_1199_jpg.rf.10f9d2d42fc1a09d908fe4df9be23933.jpg,416,416
knife,65,139,338,158,knife_119_jpg.rf.6bc670b662d776f1145c0ae7a2b4399e.jpg,416,416
knife,13,15,313,394,knife_11_jpg.rf.a7e01fae745245083fdc091d4de1ecb2.jpg,416,416
knife,185,273,43,53,knife_1200_jpg.rf.3cc9656db6669becafc2ad655b9425cb.jpg,416,416
knife,141,331,62,73,knife_1201_jpg.rf.ca43e4fa8a9d317c65ebebd4529d37c0.jpg,416,416
knife,194,291,55,58,knife_1202_jpg.rf.91dc9e0231063ad8c65e36c181a5f5e5.jpg,416,416
knife,200,157,25,103,knife_1203_jpg.rf.1a411aceef6d90c1d723f6c2e90f3144.jpg,416,416
knife,263,192,43,91,knife_1204_jpg.rf.8a3179a4cd2ed63a6c39810dab0af3f7.jpg,416,416
knife,143,304,75,81,knife_1205_jpg.rf.fabe49ccdf4b7aed178339542bdbe97d.jpg,416,416
knife,239,249,26,116,knife_1207_jpg.rf.6e3358ba535076a2caf24e748c669ea9.jpg,416,416
knife,90,205,87,74,knife_1208_jpg.rf.5c9ae287e2dfd565671e03d888f8a327.jpg,416,416
knife,163,189,40,103,knife_1211_jpg.rf.1abb8dd0614cb8a8a7666d5a4225d955.jpg,416,416
knife,182,257,49,48,knife_1212_jpg.rf.64827bc46315cb91e5f8eace34b8f53d.jpg,416,416
knife,234,117,34,137,knife_1213_jpg.rf.c0fff41b256b5c569fa5d289367b8355.jpg,416,416
knife,188,269,49,85,knife_1214_jpg.rf.067a099f0e3c771de8f00e87fb89198a.jpg,416,416
knife,223,144,49,123,knife_1215_jpg.rf.32ff517d4604e0a80acbc66b940855a0.jpg,416,416
knife,285,74,70,241,knife_1216_jpg.rf.e057d6bcf890d692a4b215b15a81926c.jpg,416,416
knife,197,157,29,103,knife_1217_jpg.rf.5f6e5e83287a27592bcd174549724eee.jpg,416,416
knife,202,184,31,82,knife_1218_jpg.rf.5a5bd70582e025953be966ec4f63b996.jpg,416,416
knife,121,86,285,326,knife_121_jpg.rf.92cd70005a0820ef928ca77e46b87dfc.jpg,416,416
knife,148,289,62,103,knife_1220_jpg.rf.673b49c3ae46e51cb7f29717ec5dbd19.jpg,416,416
knife,181,61,42,158,knife_1221_jpg.rf.a328e4835748a6565183e22f927c1cd4.jpg,416,416
knife,205,176,64,93,knife_1222_jpg.rf.fc1e1859b65237473baacdf6a6468a45.jpg,416,416
knife,158,127,42,128,knife_1223_jpg.rf.6237a77f3f6d3d6dc7c00e21c4f62ddd.jpg,416,416
knife,229,209,67,58,knife_1225_jpg.rf.1e28c65eb79c47f23f125955f700a181.jpg,416,416
knife,202,199,49,64,knife_1226_jpg.rf.65332ce6af7119991d1f17c7b62b1fd6.jpg,416,416
knife,162,292,64,42,knife_1228_jpg.rf.df314ef5b0e7274bac4188714dd17945.jpg,416,416
knife,226,153,62,58,knife_1229_jpg.rf.a7cd62a5b42913f1f5eaa2eec7632e1a.jpg,416,416
knife,6,34,309,335,knife_122_jpg.rf.0137d9bd6b65457139f83e157eae6899.jpg,416,416
knife,301,86,23,93,knife_1230_jpg.rf.420664fb9e0ed8753bc6115db02ad5fe.jpg,416,416
knife,147,246,40,66,knife_1232_jpg.rf.2d83d42c4600ec41647e41f6723a2edd.jpg,416,416
knife,151,255,43,70,knife_1234_jpg.rf.f99a300fd04eaf3816709302d9ab8a98.jpg,416,416
knife,123,123,61,194,knife_1236_jpg.rf.62548453e285b348eaa56a4835709127.jpg,416,416
knife,79,214,59,53,knife_1240_jpg.rf.ac40cac5fbe62846b6069be084a9f136.jpg,416,416
knife,59,303,92,49,knife_1241_jpg.rf.095d29976eafbe2fc25c5112ff015776.jpg,416,416
knife,204,184,29,83,knife_1242_jpg.rf.b0599ec0d8a6eca41e19c607b6b4a2a0.jpg,416,416
knife,184,267,53,43,knife_1244_jpg.rf.a971683ad279ccdcc3eab5f96d8da7c6.jpg,416,416
knife,208,171,40,105,knife_1246_jpg.rf.56247cca5b2aa8db461f844427c5a7a0.jpg,416,416
knife,223,117,68,81,knife_1248_jpg.rf.7c525a09b26ceb4db4d60b3e1306896e.jpg,416,416
knife,209,202,27,66,knife_1249_jpg.rf.d0a5c6f1d1cb69d0f207fc26d5feee88.jpg,416,416
knife,98,138,47,87,knife_1251_jpg.rf.34fbac3e4e0a09b594c123715ba672d2.jpg,416,416
knife,181,180,42,79,knife_1252_jpg.rf.8c6ab24bdbd3058ede79c097ed4a316b.jpg,416,416
knife,201,165,27,90,knife_1253_jpg.rf.c72f27673be64163aa6e5e325b9bfc93.jpg,416,416
knife,222,149,59,73,knife_1255_jpg.rf.f0771782fbc5fe4909f06c91af01f70d.jpg,416,416
knife,227,145,64,61,knife_1256_jpg.rf.534db48e1ac3367487af07b50b63468c.jpg,416,416
knife,212,179,47,90,knife_1257_jpg.rf.e5f4e0afc17fee336438c4bd26a36783.jpg,416,416
knife,117,168,35,70,knife_1258_jpg.rf.c11a4c209b08f896efbb4e3efc2c445b.jpg,416,416
knife,110,188,59,82,knife_1259_jpg.rf.ba3a013077bbb30ab7e1d43bd2f268b3.jpg,416,416
knife,187,92,158,243,knife_125_jpg.rf.70b8d345b73be880ad4a608b21df3cc7.jpg,416,416
knife,119,219,57,52,knife_1261_jpg.rf.525855695980a1e5543a31565cf9d7ae.jpg,416,416
knife,150,265,40,66,knife_1262_jpg.rf.93949d83acc93728e90e9eef74de05eb.jpg,416,416
knife,163,261,36,59,knife_1263_jpg.rf.71b21d1ab317bf1a1f703f74aa79c959.jpg,416,416
knife,227,161,43,100,knife_1265_jpg.rf.1336445e1e7e3c3fa3605b84c9fb80d0.jpg,416,416
knife,118,267,68,62,knife_1266_jpg.rf.5a5a3a797030ad3e64b6a48e6bcf1f60.jpg,416,416
knife,191,145,36,111,knife_1267_jpg.rf.e468d7086def8bbdd543aba62d50af83.jpg,416,416
knife,222,129,27,98,knife_1268_jpg.rf.76626469d061f4d21f69a6fdf1b58fe1.jpg,416,416
knife,7,66,401,295,knife_126_jpg.rf.1df57b0f2a427a57420d3371e20216e8.jpg,416,416
knife,71,144,55,78,knife_1273_jpg.rf.87ba187746e66061cb80239467b4afa6.jpg,416,416
knife,184,94,33,77,knife_1275_jpg.rf.32e794224fb488b4873646e1db1de6e1.jpg,416,416
knife,123,232,35,88,knife_1276_jpg.rf.88a32b1d14c592e8e77a3df96156b01d.jpg,416,416
knife,293,56,38,83,knife_1277_jpg.rf.a4720499b77c7a98bee92442ab48ea12.jpg,416,416
